begin;open;close;high;low;value;volume;name
2020-02-12 00:00:00;5.806;5.831;5.854;5.792;160505496.0;27562100;CBOM
2020-02-13 00:00:00;5.83;5.799;5.84;5.783;135558950.5;23338200;CBOM
2020-02-14 00:00:00;5.803;5.8;5.827;5.718;249245923.8;43228400;CBOM
2020-02-17 00:00:00;5.801;5.834;5.834;5.786;145702779.5;25077000;CBOM
2020-02-18 00:00:00;5.84;5.81;5.841;5.754;271612078.9;46971700;CBOM
2020-02-19 00:00:00;5.805;5.895;5.913;5.801;229411255.0;39084900;CBOM
2020-02-20 00:00:00;5.898;5.922;5.955;5.894;144546245.3;24374800;CBOM
2020-02-21 00:00:00;5.918;5.91;5.94;5.875;143265440.7;24254000;CBOM
2020-02-25 00:00:00;5.906;5.733;5.909;5.733;214155923.8;36902100;CBOM
2020-02-26 00:00:00;5.739;5.747;5.775;5.664;192603220.4;33705600;CBOM
2020-02-27 00:00:00;5.743;5.635;5.752;5.595;221179817.6;39083200;CBOM
2020-02-28 00:00:00;5.599;5.65;5.65;5.483;294306461.0;52904800;CBOM
2020-03-02 00:00:00;5.647;5.631;5.82;5.53;314012523.4;55544100;CBOM
2020-03-03 00:00:00;5.643;5.734;5.785;5.601;283640978.7;49500900;CBOM
2020-03-04 00:00:00;5.655;5.758;5.77;5.65;201186175.5;35077400;CBOM
2020-03-05 00:00:00;5.781;5.712;5.796;5.704;242982554.6;42280700;CBOM
2020-03-06 00:00:00;5.705;5.576;5.705;5.527;215298166.2;38615600;CBOM
2020-03-10 00:00:00;5.55;5.39;5.55;5.129;396697611.9;73884400;CBOM
2020-03-11 00:00:00;5.402;5.361;5.501;5.312;216924253.4;40250300;CBOM
2020-03-12 00:00:00;5.332;5.135;5.332;5.091;264622933.2;51020100;CBOM
2020-03-13 00:00:00;5.132;5.233;5.424;5.132;292395981.5;55292600;CBOM
2020-03-16 00:00:00;5.38;5.132;5.38;5.005;212300408.5;41577400;CBOM
2020-03-17 00:00:00;5.139;5.072;5.195;5.049;266131285.0;51800700;CBOM
2020-03-18 00:00:00;5.072;4.922;5.072;4.856;185068306.3;37469800;CBOM
2020-03-19 00:00:00;4.929;5.203;5.296;4.929;307381231.5;60281700;CBOM
2020-03-20 00:00:00;5.25;5.43;5.475;5.147;395669513.7;73558700;CBOM
2020-03-23 00:00:00;5.423;5.267;5.424;5.174;312077536.7;59091600;CBOM
2020-03-24 00:00:00;5.306;5.5;5.578;5.306;342883876.5;62436100;CBOM
2020-03-25 00:00:00;5.55;5.425;5.789;5.302;571184931.8;102827200;CBOM
2020-03-26 00:00:00;5.435;5.421;5.498;5.307;395357255.2;73460700;CBOM
2020-03-27 00:00:00;5.421;5.266;5.436;5.242;425638811.9;79982400;CBOM
2020-03-30 00:00:00;5.258;5.336;5.341;5.13;297944123.1;56839300;CBOM
2020-03-31 00:00:00;5.373;5.495;5.505;5.344;298947895.5000002;55161600;CBOM
2020-04-01 00:00:00;5.41;5.402;5.444;5.374;290303840.5;53638200;CBOM
2020-04-02 00:00:00;5.515;5.465;5.559;5.307;329765078.0;60756100;CBOM
2020-04-03 00:00:00;5.461;5.433;5.483;5.404;250256332.0;45954100;CBOM
2020-04-06 00:00:00;5.462;5.551;5.672;5.437;369066315.0;66417800;CBOM
2020-04-07 00:00:00;5.578;5.633;5.81;5.55;339028783.7;59609100;CBOM
2020-04-08 00:00:00;5.625;5.63;5.685;5.541;279335077.6;49538000;CBOM
2020-04-09 00:00:00;5.699;5.689;5.785;5.63;281681768.3;49407000;CBOM
2020-04-10 00:00:00;5.682;5.639;5.699;5.608;181027674.4;32002800;CBOM
2020-04-13 00:00:00;5.643;5.535;5.653;5.49;288272599.2;51883100;CBOM
2020-04-14 00:00:00;5.552;5.525;5.623;5.525;291087698.8;52308200;CBOM
2020-04-15 00:00:00;5.526;5.289;5.547;5.27;424374046.1;79176900;CBOM
2020-04-16 00:00:00;5.291;5.315;5.385;5.257;389591786.8;73208300;CBOM
2020-04-17 00:00:00;5.334;5.335;5.373;5.308;256312583.6;48035800;CBOM
2020-04-20 00:00:00;5.295;5.313;5.363;5.251;251640635.2;47328500;CBOM
2020-04-21 00:00:00;5.291;5.206;5.301;5.131;325440005.3;62426700;CBOM
2020-04-22 00:00:00;5.194;5.273;5.325;5.19;553284584.7;105060600;CBOM
2020-04-23 00:00:00;5.285;5.31;5.346;5.185;408324932.2;77574300;CBOM
2020-04-24 00:00:00;5.307;5.235;5.318;5.227;345159147.4;65446300;CBOM
2020-04-27 00:00:00;5.24;5.273;5.289;5.222;274130631.0;52120800;CBOM
2020-04-28 00:00:00;5.273;5.302;5.393;5.261;475319932.3;89105700;CBOM
2020-04-29 00:00:00;5.311;5.355;5.424;5.29;482518425.5;90315700;CBOM
2020-04-30 00:00:00;5.368;5.45;5.46;5.318;501941164.8;93045400;CBOM
2020-05-04 00:00:00;5.399;5.397;5.455;5.326;451916761.2;83904100;CBOM
2020-05-05 00:00:00;5.411;5.412;5.476;5.39;246797479.7;45421400;CBOM
2020-05-06 00:00:00;5.412;5.373;5.469;5.373;336052101.9;62027800;CBOM
2020-05-07 00:00:00;5.376;5.387;5.42;5.353;379143897.5;70324900;CBOM
2020-05-08 00:00:00;5.391;5.391;5.465;5.373;404681027.5;74689800;CBOM
2020-05-12 00:00:00;5.394;5.404;5.429;5.354;353025106.3;65496100;CBOM
2020-05-13 00:00:00;5.399;5.33;5.408;5.305;352225458.8;65694700;CBOM
2020-05-14 00:00:00;5.336;5.278;5.382;5.278;338841809.1;63626900;CBOM
2020-05-15 00:00:00;5.292;5.288;5.346;5.275;463590057.9;87300200;CBOM
2020-05-18 00:00:00;5.295;5.395;5.408;5.294;266696705.2;49758000;CBOM
2020-05-19 00:00:00;5.404;5.401;5.442;5.377;333892777.4;61732500;CBOM
2020-05-20 00:00:00;5.401;5.477;5.497;5.388;276983848.1;50837100;CBOM
2020-05-21 00:00:00;5.47;5.349;5.527;5.349;179337818.6;32888000;CBOM
2020-05-22 00:00:00;5.34;5.342;5.364;5.29;213153135.4;40001300;CBOM
2020-05-25 00:00:00;5.348;5.363;5.389;5.335;174983831.5;32607900;CBOM
2020-05-26 00:00:00;5.374;5.345;5.409;5.345;176843616.0;32878700;CBOM
2020-05-27 00:00:00;5.346;5.296;5.363;5.29;297480823.1;55872300;CBOM
2020-05-28 00:00:00;5.302;5.348;5.357;5.291;111233356.4;20884000;CBOM
2020-05-29 00:00:00;5.34;5.415;5.415;5.237;598775738.5;112706400;CBOM
2020-06-01 00:00:00;5.407;5.424;5.461;5.378;241465246.8;44471900;CBOM
2020-06-02 00:00:00;5.424;5.47;5.48;5.413;222798443.2;40823800;CBOM
2020-06-03 00:00:00;5.483;5.507;5.526;5.455;248442962.6;45233600;CBOM
2020-06-04 00:00:00;5.515;5.474;5.519;5.462;285264393.0;51957900;CBOM
2020-06-05 00:00:00;5.471;5.491;5.522;5.45;376653722.6;68745500;CBOM
2020-06-08 00:00:00;5.495;5.484;5.54;5.475;226740453.8;41142000;CBOM
2020-06-09 00:00:00;5.49;5.505;5.512;5.424;318812018.4;58114700;CBOM
2020-06-10 00:00:00;5.51;5.51;5.529;5.458;224598870.5;40913200;CBOM
2020-06-11 00:00:00;5.511;5.442;5.518;5.406;258085270.4;47373500;CBOM
2020-06-15 00:00:00;5.422;5.371;5.442;5.341;312833065.7;57990500;CBOM
2020-06-16 00:00:00;5.382;5.412;5.436;5.375;285831939.0;52867300;CBOM
2020-06-17 00:00:00;5.412;5.475;5.475;5.412;254934724.0;46824400;CBOM
2020-06-18 00:00:00;5.44;5.5;5.506;5.431;327182395.0;59919200;CBOM
2020-06-19 00:00:00;5.51;5.505;5.562;5.489;277506777.5;50250100;CBOM
2020-06-22 00:00:00;5.505;5.567;5.587;5.481;239299609.7;43296300;CBOM
2020-06-23 00:00:00;5.569;5.599;5.619;5.556;282126110.0;50426400;CBOM
2020-06-25 00:00:00;5.588;5.536;5.664;5.509;320378789.0;57471000;CBOM
2020-06-26 00:00:00;5.552;5.542;5.622;5.519;392674775.0;70355500;CBOM
2020-06-29 00:00:00;5.549;5.581;5.581;5.502;242511192.8;43791200;CBOM
2020-06-30 00:00:00;5.588;5.579;5.649;5.555;385537998.4;68790100;CBOM
2020-07-02 00:00:00;5.585;5.629;5.636;5.58;240369538.6;42805600;CBOM
2020-07-03 00:00:00;5.627;5.642;5.675;5.616;267573581.6;47395300;CBOM
2020-07-06 00:00:00;5.647;5.702;5.702;5.622;475719045.7;84076600;CBOM
2020-07-07 00:00:00;5.551;5.658;5.742;5.551;276623559.1;48600400;CBOM
2020-07-08 00:00:00;5.668;5.62;5.699;5.614;231862468.8;41082400;CBOM
2020-07-09 00:00:00;5.627;5.6;5.657;5.554;399886461.8;71071900;CBOM
2020-07-10 00:00:00;5.59;5.608;5.638;5.581;265194737.7;47259400;CBOM
2020-07-13 00:00:00;5.615;5.651;5.681;5.581;280749919.5;49872500;CBOM
2020-07-14 00:00:00;5.621;5.582;5.667;5.525;209875937.2;37667300;CBOM
2020-07-15 00:00:00;5.59;5.627;5.627;5.56;244074158.0;43632700;CBOM
2020-07-16 00:00:00;5.632;5.642;5.657;5.583;258482685.7;45957000;CBOM
2020-07-17 00:00:00;5.63;5.675;5.677;5.613;273844421.7;48528000;CBOM
2020-07-20 00:00:00;5.677;5.693;5.705;5.64;291291365.1;51345200;CBOM
2020-07-21 00:00:00;5.698;5.74;5.745;5.652;510401969.8;89484300;CBOM
2020-07-22 00:00:00;5.736;5.765;5.777;5.68;317903652.0;55502400;CBOM
2020-07-23 00:00:00;5.766;5.775;5.828;5.766;245226366.8;42294400;CBOM
2020-07-24 00:00:00;5.775;5.79;5.798;5.729;255701796.3;44319300;CBOM
2020-07-27 00:00:00;5.83;5.824;5.861;5.767;274532688.2;47111600;CBOM
2020-07-28 00:00:00;5.836;5.899;5.899;5.819;362057956.6;61851500;CBOM
2020-07-29 00:00:00;5.895;5.921;5.933;5.837;323394583.2;54830300;CBOM
2020-07-30 00:00:00;5.918;5.876;5.925;5.822;326429409.1;55457800;CBOM
2020-07-31 00:00:00;5.881;5.944;5.944;5.855;379726800.3;64405300;CBOM
2020-08-03 00:00:00;5.945;5.97;5.996;5.901;295124496.8;49552300;CBOM
2020-08-04 00:00:00;5.965;5.991;6.01;5.959;261218705.2;43650000;CBOM
2020-08-05 00:00:00;5.999;5.937;6.006;5.922;382812480.9;64230300;CBOM
2020-08-06 00:00:00;5.912;5.93;5.974;5.9;274401513.2;46303800;CBOM
2020-08-07 00:00:00;5.93;5.905;5.949;5.831;292116839.6;49580500;CBOM
2020-08-10 00:00:00;5.904;5.89;5.948;5.874;280611302.6;47368500;CBOM
2020-08-11 00:00:00;5.885;5.93;5.943;5.885;252214475.7;42609900;CBOM
2020-08-12 00:00:00;5.94;5.973;5.975;5.886;275532980.5;46465300;CBOM
2020-08-13 00:00:00;5.961;5.962;5.977;5.9;350106212.0;58911400;CBOM
2020-08-14 00:00:00;5.969;5.929;5.969;5.88;283986101.8;48021400;CBOM
2020-08-17 00:00:00;5.937;5.92;5.971;5.84;358583846.4;60738800;CBOM
2020-08-18 00:00:00;5.921;5.955;5.995;5.887;337571091.5;56702300;CBOM
2020-08-19 00:00:00;5.955;5.958;5.994;5.93;247507640.5;41473200;CBOM
2020-08-20 00:00:00;5.963;5.884;5.963;5.854;273134219.5;46321100;CBOM
2020-08-21 00:00:00;5.896;5.888;5.915;5.87;305149381.4;51780700;CBOM
2020-08-24 00:00:00;5.89;5.912;5.938;5.89;263097423.4;44450200;CBOM
2020-08-25 00:00:00;5.909;5.887;5.934;5.741;556594938.2;94960600;CBOM
2020-08-26 00:00:00;5.887;5.91;5.922;5.863;261673124.6;44406600;CBOM
2020-08-27 00:00:00;5.911;5.913;5.935;5.855;312350232.9;52942600;CBOM
2020-08-28 00:00:00;5.904;5.882;5.932;5.87;254250410.2;43072400;CBOM
2020-08-31 00:00:00;5.884;5.862;6.132;5.85;350645166.0;59209200;CBOM
2020-09-01 00:00:00;5.898;5.908;6.0;5.803;412899774.1;70412900;CBOM
2020-09-02 00:00:00;5.906;5.872;5.927;5.857;336082514.3;57016100;CBOM
2020-09-03 00:00:00;5.868;5.826;5.912;5.789;278129181.3;47341900;CBOM
2020-09-04 00:00:00;5.83;5.824;5.844;5.773;313459062.4;53929600;CBOM
2020-09-07 00:00:00;5.8;5.84;5.879;5.8;319452945.7;54631000;CBOM
2020-09-08 00:00:00;5.855;5.819;5.862;5.74;227714890.7;39260900;CBOM
2020-09-09 00:00:00;5.835;5.803;5.839;5.762;259049416.0;44522300;CBOM
2020-09-10 00:00:00;5.804;5.742;5.821;5.715;367695990.6;63944500;CBOM
2020-09-11 00:00:00;5.777;5.831;5.878;5.743;401981672.5;68914300;CBOM
2020-09-14 00:00:00;5.831;5.849;5.87;5.812;267988224.5;45851900;CBOM
2020-09-15 00:00:00;5.855;5.872;5.897;5.841;267913427.4;45651200;CBOM
2020-09-16 00:00:00;5.882;5.83;5.885;5.82;257357308.3;43978900;CBOM
2020-09-17 00:00:00;5.835;5.9;5.904;5.774;291715750.5;49967400;CBOM
2020-09-18 00:00:00;5.901;5.832;5.907;5.459;341729538.5;58298200;CBOM
2020-09-21 00:00:00;5.836;5.663;5.836;5.639;435323021.5;75613500;CBOM
2020-09-22 00:00:00;5.683;5.69;5.735;5.668;322539869.7;56658600;CBOM
2020-09-23 00:00:00;5.689;5.725;5.781;5.686;267689645.7;46640400;CBOM
2020-09-24 00:00:00;5.738;5.736;5.773;5.692;393448802.5;68604500;CBOM
2020-09-25 00:00:00;5.738;5.716;5.749;5.659;249707992.2;43813000;CBOM
2020-09-28 00:00:00;5.716;5.808;5.816;5.716;300027856.6;51975700;CBOM
2020-09-29 00:00:00;5.807;5.845;5.846;5.762;281646400.0;48461400;CBOM
2020-09-30 00:00:00;5.837;5.853;5.864;5.791;375413722.6;64475300;CBOM
2020-10-01 00:00:00;5.855;5.814;5.869;5.795;358387196.3;61515000;CBOM
2020-10-02 00:00:00;5.819;5.743;5.819;5.616;288766145.2;50333400;CBOM
2020-10-05 00:00:00;5.747;5.763;5.786;5.735;264991091.9;45996700;CBOM
2020-10-06 00:00:00;5.76;5.777;5.813;5.749;446656424.7;77228000;CBOM
2020-10-07 00:00:00;5.776;5.681;5.79;5.672;407109918.5;71255000;CBOM
2020-10-08 00:00:00;5.695;5.685;5.719;5.668;241897843.8;42458200;CBOM
2020-10-09 00:00:00;5.678;5.664;5.692;5.625;236751592.8;41843400;CBOM
2020-10-12 00:00:00;5.669;5.671;5.708;5.658;320918231.7;56389500;CBOM
2020-10-13 00:00:00;5.685;5.641;5.715;5.64;342489498.4;60183100;CBOM
2020-10-14 00:00:00;5.642;5.626;5.689;5.626;301061809.9;53128100;CBOM
2020-10-15 00:00:00;5.63;5.555;5.642;5.543;338589322.3;60545800;CBOM
2020-10-16 00:00:00;5.566;5.529;5.566;5.503;270826313.1;48948800;CBOM
2020-10-19 00:00:00;5.526;5.533;5.608;5.509;335177415.8;60326900;CBOM
2020-10-20 00:00:00;5.542;5.561;5.59;5.5;350553602.0;63033800;CBOM
2020-10-21 00:00:00;5.559;5.537;5.585;5.526;298896975.2;53772100;CBOM
2020-10-22 00:00:00;5.547;5.555;5.579;5.538;286065268.6;51444000;CBOM
2020-10-23 00:00:00;5.563;5.609;5.631;5.544;379862063.2;67871700;CBOM
2020-10-26 00:00:00;5.609;5.581;5.61;5.55;277435773.4;49789100;CBOM
2020-10-27 00:00:00;5.578;5.546;5.602;5.534;261436380.8;46890800;CBOM
2020-10-28 00:00:00;5.54;5.47;5.545;5.411;391661176.0;71687000;CBOM
2020-10-29 00:00:00;5.469;5.511;5.525;5.462;367641873.0;66975900;CBOM
2020-10-30 00:00:00;5.502;5.442;5.504;5.439;317038973.6;57870300;CBOM
2020-11-02 00:00:00;5.45;5.493;5.525;5.422;294880117.5;53804100;CBOM
2020-11-03 00:00:00;5.504;5.551;5.562;5.493;264197035.0;47753100;CBOM
2020-11-05 00:00:00;5.558;5.616;5.639;5.558;326404291.1;58224000;CBOM
2020-11-06 00:00:00;5.617;5.65;5.654;5.571;269391249.4;47900400;CBOM
2020-11-09 00:00:00;5.658;5.736;5.752;5.651;296616494.9;52073000;CBOM
2020-11-10 00:00:00;5.741;5.754;5.755;5.681;314305282.6;55047700;CBOM
2020-11-11 00:00:00;5.748;5.745;5.797;5.724;296784971.2;51457500;CBOM
2020-11-12 00:00:00;5.735;5.706;5.748;5.698;334511763.9;58528300;CBOM
2020-11-13 00:00:00;5.711;5.653;5.719;5.641;415218163.6;73236100;CBOM
2020-11-16 00:00:00;5.659;5.702;5.727;5.658;264172829.5;46411300;CBOM
2020-11-17 00:00:00;5.697;5.661;5.703;5.607;386363032.3;68375500;CBOM
2020-11-18 00:00:00;5.661;5.777;5.807;5.631;531359050.8;92636900;CBOM
2020-11-19 00:00:00;5.772;5.75;5.809;5.704;311751663.9;54068700;CBOM
2020-11-20 00:00:00;5.771;5.755;5.783;5.718;316192047.9;54943700;CBOM
2020-11-23 00:00:00;5.76;5.765;5.865;5.751;292126640.5;50279400;CBOM
2020-11-24 00:00:00;5.781;5.913;5.922;5.776;317362370.8;54392400;CBOM
2020-11-25 00:00:00;5.915;5.995;5.998;5.889;317610859.6;53437300;CBOM
2020-11-26 00:00:00;5.998;5.993;6.02;5.956;258444321.3;43207600;CBOM
2020-11-27 00:00:00;5.997;6.01;6.027;5.949;376871527.2;63008900;CBOM
2020-11-30 00:00:00;6.003;5.975;6.01;5.955;311534990.4;52107100;CBOM
2020-12-01 00:00:00;5.98;6.052;6.064;5.98;367192503.7;60983700;CBOM
2020-12-02 00:00:00;6.048;6.134;6.151;6.032;331131518.9;54500300;CBOM
2020-12-03 00:00:00;6.138;6.106;6.14;6.082;378520140.8;61930000;CBOM
2020-12-04 00:00:00;6.109;6.178;6.196;6.109;309950076.7;50226300;CBOM
2020-12-07 00:00:00;6.178;6.184;6.227;6.157;405394498.8;65502300;CBOM
2020-12-08 00:00:00;6.184;6.179;6.2;6.123;347658876.2;56394700;CBOM
2020-12-09 00:00:00;6.174;6.126;6.233;6.096;510573945.6;82892300;CBOM
2020-12-10 00:00:00;6.122;6.126;6.141;6.077;399024232.9;65344700;CBOM
2020-12-11 00:00:00;6.143;6.035;6.164;6.027;420607921.4;69045200;CBOM
2020-12-14 00:00:00;6.04;5.985;6.062;5.979;302979592.6;50341900;CBOM
2020-12-15 00:00:00;5.986;5.945;6.04;5.936;368784225.6;61680900;CBOM
2020-12-16 00:00:00;5.954;6.014;6.018;5.94;331752661.7;55433500;CBOM
2020-12-17 00:00:00;6.018;6.067;6.084;5.858;396379196.4;66073600;CBOM
2020-12-18 00:00:00;6.083;6.033;6.145;6.02;362008943.9;59543000;CBOM
2020-12-21 00:00:00;6.045;5.945;6.049;5.912;347456029.9;58071700;CBOM
2020-12-22 00:00:00;5.949;6.06;6.067;5.929;301622730.8;50212400;CBOM
2020-12-23 00:00:00;5.969;6.055;6.1;5.969;323557970.7;53380800;CBOM
2020-12-24 00:00:00;6.047;6.015;6.075;6.001;269643981.0;44607200;CBOM
2020-12-25 00:00:00;6.021;6.109;6.131;6.01;265940427.5;43835800;CBOM
2020-12-28 00:00:00;6.079;6.151;6.159;6.075;283698909.3;46306400;CBOM
2020-12-29 00:00:00;6.149;6.145;6.167;6.131;248559462.7;40420100;CBOM
2020-12-30 00:00:00;6.149;6.152;6.168;6.127;279203049.1;45428000;CBOM
2021-01-04 00:00:00;6.149;6.195;6.219;6.142;219974402.1;35508300;CBOM
2021-01-05 00:00:00;6.193;6.207;6.216;6.13;177517448.0;28721600;CBOM
2021-01-06 00:00:00;6.218;6.207;6.218;6.171;174914498.2;28220900;CBOM
2021-01-08 00:00:00;6.22;6.325;6.355;6.204;277200026.7;44307600;CBOM
2021-01-11 00:00:00;6.327;6.381;6.434;6.287;285294213.1;44709500;CBOM
2021-01-12 00:00:00;6.378;6.353;6.438;6.331;294608538.7;46201800;CBOM
2021-01-13 00:00:00;6.36;6.351;6.395;6.308;287410576.1;45354700;CBOM
2021-01-14 00:00:00;6.35;6.388;6.421;6.293;272069464.5;42784700;CBOM
2021-01-15 00:00:00;6.389;6.373;6.408;6.343;285555922.2;44851900;CBOM
2021-01-18 00:00:00;6.371;6.398;6.41;6.338;300972367.6;47232400;CBOM
2021-01-19 00:00:00;6.407;6.365;6.444;6.351;261605537.1;40870600;CBOM
2021-01-20 00:00:00;6.38;6.412;6.44;6.354;261049636.2;40741400;CBOM
2021-01-21 00:00:00;6.4;6.345;6.444;6.308;360931686.2;56850000;CBOM
2021-01-22 00:00:00;6.336;6.289;6.346;6.248;358663089.2;56928000;CBOM
2021-01-25 00:00:00;6.293;6.348;6.359;6.293;274208295.2;43297400;CBOM
2021-01-26 00:00:00;6.341;6.344;6.356;6.293;256690930.9;40575500;CBOM
2021-01-27 00:00:00;6.35;6.274;6.383;6.254;345306502.3;54669200;CBOM
2021-01-28 00:00:00;6.266;6.19;6.268;6.185;402426245.8;64597600;CBOM
2021-01-29 00:00:00;6.188;6.155;6.208;6.095;491358037.7;79806700;CBOM
2021-02-01 00:00:00;6.158;6.187;6.213;6.142;300917557.0;48683200;CBOM
2021-02-02 00:00:00;6.198;6.28;6.28;6.196;525234646.6;84271700;CBOM
2021-02-03 00:00:00;6.291;6.262;6.296;6.217;488640453.9;78207800;CBOM
2021-02-04 00:00:00;6.267;6.327;6.337;6.258;276000419.8;43749900;CBOM
2021-02-05 00:00:00;6.324;6.371;6.375;6.294;303682078.4;47918100;CBOM
2021-02-08 00:00:00;6.373;6.436;6.472;6.373;270415150.3;41997800;CBOM
2021-02-09 00:00:00;6.454;6.425;6.496;6.398;266204154.8;41388700;CBOM
2021-02-10 00:00:00;6.434;6.425;6.469;6.384;361638268.6;56192700;CBOM
2021-02-11 00:00:00;6.436;6.443;6.456;6.38;459453179.4;71615900;CBOM
2021-02-12 00:00:00;6.438;6.411;6.438;6.372;468882631.0;73339800;CBOM
2021-02-15 00:00:00;6.42;6.518;6.593;6.42;299667279.7;46349300;CBOM
2021-02-16 00:00:00;6.51;6.534;6.553;6.487;364126556.4;55900100;CBOM
2021-02-17 00:00:00;6.539;6.456;6.587;6.428;403484514.5;61784900;CBOM
2021-02-18 00:00:00;6.475;6.394;6.508;6.391;419478789.1;64982600;CBOM
2021-02-19 00:00:00;6.402;6.488;6.507;6.356;421059791.8;65532500;CBOM
2021-02-20 00:00:00;6.508;6.478;6.521;6.434;308335681.7;47665600;CBOM
2021-02-22 00:00:00;6.483;6.532;6.544;6.425;738936577.0;114013600;CBOM
2021-02-24 00:00:00;6.52;6.725;6.754;6.488;736778985.0;111174500;CBOM
2021-02-25 00:00:00;6.733;6.81;6.835;6.712;570521862.5;84068400;CBOM
2021-02-26 00:00:00;6.795;6.694;6.797;6.67;438571021.2;65183100;CBOM
2021-03-01 00:00:00;6.699;6.775;6.781;6.692;429140753.3;63733900;CBOM
2021-03-02 00:00:00;6.753;6.875;6.89;6.752;432798464.4;63314300;CBOM
2021-03-03 00:00:00;6.883;6.904;6.945;6.871;454718136.9;65717300;CBOM
2021-03-04 00:00:00;6.912;6.875;6.912;6.824;510846463.6;74405000;CBOM
2021-03-05 00:00:00;6.848;6.914;6.938;6.827;405086786.3;58830900;CBOM
2021-03-09 00:00:00;6.921;6.975;7.002;6.875;313067474.4;44978400;CBOM
2021-03-10 00:00:00;6.957;6.994;7.044;6.947;417108427.3;59695000;CBOM
2021-03-11 00:00:00;6.989;6.949;7.0;6.917;362644865.2;52135500;CBOM
2021-03-12 00:00:00;6.98;6.895;7.029;6.884;415221145.0;59803300;CBOM
2021-03-15 00:00:00;6.901;6.891;6.923;6.882;371072061.5;53753800;CBOM
2021-03-16 00:00:00;6.89;6.812;6.895;6.811;611870520.4;89503200;CBOM
2021-03-17 00:00:00;6.819;6.725;6.86;6.693;623393436.0;92504800;CBOM
2021-03-18 00:00:00;6.72;6.939;6.949;6.72;546612371.5;79522900;CBOM
2021-03-19 00:00:00;6.92;7.082;7.12;6.792;2624707127.3;373103500;CBOM
2021-03-22 00:00:00;7.083;7.025;7.125;7.003;349352494.7;49310700;CBOM
2021-03-23 00:00:00;7.025;6.986;7.047;6.963;666373094.3;95344600;CBOM
2021-03-24 00:00:00;6.988;7.04;7.121;6.956;468313328.7;66678400;CBOM
2021-03-25 00:00:00;7.045;7.05;7.149;7.04;1056244397.1;148800900;CBOM
2021-03-26 00:00:00;7.049;7.108;7.184;7.049;479272027.0;67307200;CBOM
2021-03-29 00:00:00;7.107;7.19;7.205;7.081;963095636.1;135034600;CBOM
2021-03-30 00:00:00;7.22;7.17;7.256;7.152;662519720.5;92208200;CBOM
2021-03-31 00:00:00;7.194;7.117;7.2;7.101;515874016.4;72213000;CBOM
2021-04-01 00:00:00;7.108;7.081;7.188;7.07;475642380.6;66841400;CBOM
2021-04-02 00:00:00;7.086;7.12;7.149;7.047;441031538.8;62124800;CBOM
2021-04-05 00:00:00;7.127;7.009;7.129;6.961;506289331.6;72009100;CBOM
2021-04-06 00:00:00;7.013;6.873;7.027;6.867;516871805.5;74351100;CBOM
2021-04-07 00:00:00;6.864;6.88;6.924;6.832;472788015.7;68580300;CBOM
2021-04-08 00:00:00;6.88;6.911;6.987;6.88;708178355.1;101987200;CBOM
2021-04-09 00:00:00;6.895;6.899;6.934;6.866;423524279.8;61437900;CBOM
2021-04-12 00:00:00;6.892;6.99;7.025;6.873;453802161.4;65255100;CBOM
2021-04-13 00:00:00;6.993;6.993;7.012;6.96;417723835.7;59764700;CBOM
2021-04-14 00:00:00;7.01;7.117;7.117;6.986;306542779.7;43431700;CBOM
2021-04-15 00:00:00;7.088;7.106;7.11;7.027;347134394.2;49080400;CBOM
2021-04-16 00:00:00;7.108;7.171;7.185;7.082;339092535.9;47512500;CBOM
2021-04-19 00:00:00;7.167;7.077;7.179;7.07;450515045.2;63137500;CBOM
2021-04-20 00:00:00;7.087;6.995;7.116;6.99;381714574.2;54008600;CBOM
2021-04-21 00:00:00;7.007;6.988;7.021;6.962;309955831.7;44328000;CBOM
2021-04-22 00:00:00;6.989;6.975;7.026;6.97;332297641.2;47563600;CBOM
2021-04-23 00:00:00;6.984;6.935;6.984;6.902;328616496.6;47406100;CBOM
2021-04-26 00:00:00;6.938;6.945;6.99;6.929;267431170.4;38454300;CBOM
2021-04-27 00:00:00;6.939;6.934;6.984;6.909;266651088.6;38428500;CBOM
2021-04-28 00:00:00;6.92;6.845;6.937;6.837;275843390.7;40119500;CBOM
2021-04-29 00:00:00;6.863;6.841;6.896;6.821;327373856.3;47686400;CBOM
2021-04-30 00:00:00;6.835;6.799;6.848;6.78;270595979.1;39735200;CBOM
2021-05-04 00:00:00;6.79;6.804;6.815;6.79;155452722.3;22856100;CBOM
2021-05-05 00:00:00;6.811;6.825;6.842;6.773;290254120.3;42573300;CBOM
2021-05-06 00:00:00;6.72;6.655;6.762;6.499;1409758055.4;215071900;CBOM
2021-05-07 00:00:00;6.657;6.772;6.78;6.635;375130157.1;55770300;CBOM
2021-05-10 00:00:00;6.781;6.703;6.781;6.69;261490154.8;38913300;CBOM
2021-05-11 00:00:00;6.618;6.63;6.673;6.504;449926798.3;67985300;CBOM
2021-05-12 00:00:00;6.628;6.561;6.669;6.553;362323817.1;54882300;CBOM
2021-05-13 00:00:00;6.561;6.424;6.561;6.379;805632129.3;124826800;CBOM
2021-05-14 00:00:00;6.348;6.421;6.433;6.277;1284848426.6;201588600;CBOM
2021-05-17 00:00:00;6.402;6.47;6.475;6.36;263616183.6;40880800;CBOM
2021-05-18 00:00:00;6.465;6.505;6.574;6.459;337201051.9;51683900;CBOM
